
---------- Begin Simulation Statistics ----------
simSeconds                                   0.101668                       # Number of seconds simulated (Second)
simTicks                                 101667843000                       # Number of ticks simulated (Tick)
finalTick                                101667843000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     57.70                       # Real time elapsed on the host (Second)
hostTickRate                               1761931521                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8556192                       # Number of bytes of host memory used (Byte)
simInsts                                     13343437                       # Number of instructions simulated (Count)
simOps                                       14681335                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   231245                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     254431                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        101667878                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.611512                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.131380                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        15274628                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    25719                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       16245039                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    175                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               619011                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            430097                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  47                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            57570532                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.282176                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.884222                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  49725177     86.37%     86.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   3866491      6.72%     93.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1826748      3.17%     96.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    942556      1.64%     97.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    588947      1.02%     98.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    258499      0.45%     99.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    297586      0.52%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     52639      0.09%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     11889      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              57570532                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    8760      6.75%      6.75% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   1521      1.17%      7.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      19      0.01%      7.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      7.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      7.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      7.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                 2048      1.58%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    2      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      5      0.00%      9.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%      9.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%      9.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%      9.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%      9.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc                  0      0.00%      9.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%      9.52% # attempts to use FU when none available (Count)
