
---------- Begin Simulation Statistics ----------
simSeconds                                   0.400543                       # Number of seconds simulated (Second)
simTicks                                 400542729000                       # Number of ticks simulated (Tick)
finalTick                                400542729000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    230.91                       # Real time elapsed on the host (Second)
hostTickRate                               1734599933                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8558240                       # Number of bytes of host memory used (Byte)
simInsts                                     53986702                       # Number of instructions simulated (Count)
simOps                                       59363726                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   233796                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     257082                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        400542870                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.414252                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.134875                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        61853524                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   101976                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       66854507                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    406                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2591773                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1864347                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  42                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           231598371                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.288666                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.893497                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 199436491     86.11%     86.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  15678293      6.77%     92.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   7648736      3.30%     96.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3779712      1.63%     97.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2433814      1.05%     98.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1219159      0.53%     99.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1187203      0.51%     99.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    134367      0.06%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     80596      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             231598371                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   34341      5.42%      5.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   6183      0.98%      6.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      38      0.01%      6.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      6.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      6.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      6.40% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                32682      5.16%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      1      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc                  0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     11.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift                    0      0.00%     11.56% # attempts to use FU when none available (Count)
